lat,lon,aet_mm_yr
30.7708,-101.6042,366.5
30.7708,-101.5625,373.7
30.7708,-101.5208,377.0
30.7708,-101.4792,378.0
30.7708,-101.4375,386.0
30.7708,-101.3958,389.8
30.7708,-101.3542,395.9
30.7708,-101.3125,401.6
30.7292,-104.2292,352.9
30.7292,-104.1875,357.9
30.7292,-104.1458,363.8
30.7292,-104.1042,371.4
30.7292,-104.0625,371.2
30.7292,-104.0208,379.2
30.7292,-103.9792,393.2
30.7292,-103.9375,363.7
30.7292,-103.8958,359.3
30.7292,-103.8542,339.4
30.7292,-103.8125,339.2
30.7292,-103.7708,326.3
30.7292,-103.7292,355.3
30.7292,-103.6875,326.0
30.7292,-103.6458,310.0
30.7292,-103.6042,308.4
30.7292,-103.5625,302.3
30.7292,-103.5208,299.9
30.7292,-103.4792,299.1
30.7292,-103.4375,298.8
30.7292,-103.3958,294.7
30.7292,-103.3542,291.2
30.7292,-103.3125,289.8
30.7292,-103.2708,289.5
30.7292,-103.2292,293.9
30.7292,-103.1875,298.5
30.7292,-103.1458,294.7
30.7292,-103.1042,292.3
30.7292,-103.0625,297.8
30.7292,-103.0208,297.9
30.7292,-102.9792,298.0
30.7292,-102.9375,300.0
30.7292,-102.8958,301.5
30.7292,-102.8542,298.3
30.7292,-102.8125,294.9
30.7292,-102.7708,296.3
30.7292,-102.7292,299.3
30.7292,-102.6875,302.3
30.7292,-102.6458,305.6
30.7292,-102.6042,308.1
30.7292,-102.5625,314.1
30.7292,-102.5208,320.5
30.7292,-102.4792,326.2
30.7292,-102.4375,326.9
30.7292,-102.3958,328.1
30.7292,-102.3542,327.7
30.7292,-102.3125,330.1
30.7292,-102.2708,331.7
30.7292,-102.2292,334.3
30.7292,-102.1875,335.3
30.7292,-102.1458,336.4
30.7292,-102.1042,336.0
30.7292,-102.0625,335.0
30.7292,-102.0208,334.3
30.7292,-101.9792,334.5
30.7292,-101.9375,335.1
30.7292,-101.8958,334.3
30.7292,-101.8542,332.5
30.7292,-101.8125,332.2
30.7292,-101.7708,341.1
30.7292,-101.7292,350.3
30.7292,-101.6875,348.0
30.7292,-101.6458,355.0
30.7292,-101.6042,362.1
30.7292,-101.5625,371.3
30.7292,-101.5208,376.3
30.7292,-101.4792,376.3
30.7292,-101.4375,382.7
30.7292,-101.3958,386.8
30.7292,-101.3542,392.5
30.7292,-101.3125,396.7
30.6875,-104.2292,363.0
30.6875,-104.1875,366.1
30.6875,-104.1458,376.7
30.6875,-104.1042,375.7
30.6875,-104.0625,375.1
30.6875,-104.0208,382.0
30.6875,-103.9792,380.3
30.6875,-103.9375,378.6
30.6875,-103.8958,366.5
30.6875,-103.8542,349.0
30.6875,-103.8125,335.5
30.6875,-103.7708,339.8
30.6875,-103.7292,353.8
30.6875,-103.6875,337.6
30.6875,-103.6458,325.1
30.6875,-103.6042,324.3
30.6875,-103.5625,313.5
30.6875,-103.5208,306.5
30.6875,-103.4792,304.7
30.6875,-103.4375,300.2
30.6875,-103.3958,292.8
30.6875,-103.3542,291.5
30.6875,-103.3125,292.8
30.6875,-103.2708,290.3
30.6875,-103.2292,293.0
30.6875,-103.1875,293.8
30.6875,-103.1458,293.2
30.6875,-103.1042,297.4
30.6875,-103.0625,299.1
30.6875,-103.0208,299.9
30.6875,-102.9792,299.4
30.6875,-102.9375,297.7
30.6875,-102.8958,298.1
30.6875,-102.8542,300.0
30.6875,-102.8125,301.7
30.6875,-102.7708,306.2
30.6875,-102.7292,306.2
30.6875,-102.6875,308.6
30.6875,-102.6458,309.1
30.6875,-102.6042,312.2
30.6875,-102.5625,316.2
30.6875,-102.5208,320.1
30.6875,-102.4792,324.8
30.6875,-102.4375,324.7
30.6875,-102.3958,326.1
30.6875,-102.3542,327.3
30.6875,-102.3125,326.2
30.6875,-102.2708,326.1
30.6875,-102.2292,329.7
30.6875,-102.1875,332.9
30.6875,-102.1458,334.7
30.6875,-102.1042,336.7
30.6875,-102.0625,335.1
30.6875,-102.0208,334.3
30.6875,-101.9792,334.2
30.6875,-101.9375,334.4
30.6875,-101.8958,334.3
30.6875,-101.8542,332.8
30.6875,-101.8125,332.1
30.6875,-101.7708,336.9
30.6875,-101.7292,343.5
30.6875,-101.6875,347.1
30.6875,-101.6458,357.9
30.6875,-101.6042,365.1
30.6875,-101.5625,369.8
30.6875,-101.5208,372.9
30.6875,-101.4792,375.5
30.6875,-101.4375,379.3
30.6875,-101.3958,383.3
30.6875,-101.3542,388.4
30.6875,-101.3125,393.7
30.6458,-104.1458,390.9
30.6458,-104.1042,388.1
30.6458,-104.0625,363.2
30.6458,-104.0208,352.8
30.6458,-103.9792,355.7
30.6458,-103.9375,354.1
30.6458,-103.8958,351.0
30.6458,-103.8542,340.8
30.6458,-103.8125,332.3
30.6458,-103.7708,344.2
30.6458,-103.7292,347.8
30.6458,-103.6875,338.2
30.6458,-103.6458,342.9
30.6458,-103.6042,348.1
30.6458,-103.5625,332.3
30.6458,-103.5208,316.0
30.6458,-103.4792,309.4
30.6458,-103.4375,301.4
30.6458,-103.3958,296.5
30.6458,-103.3542,294.7
30.6458,-103.3125,291.7
30.6458,-103.2708,292.2
30.6458,-103.2292,294.5
30.6458,-103.1875,297.4
30.6458,-103.1458,298.6
30.6458,-103.1042,301.8
30.6458,-103.0625,305.3
30.6458,-103.0208,304.3
30.6458,-102.9792,302.7
30.6458,-102.9375,302.7
30.6458,-102.8958,302.1
30.6458,-102.8542,303.6
30.6458,-102.8125,305.8
30.6458,-102.7708,307.6
30.6458,-102.7292,310.5
30.6458,-102.6875,314.9
30.6458,-102.6458,316.3
30.6458,-102.6042,315.0
30.6458,-102.5625,318.0
30.6458,-102.5208,321.3
30.6458,-102.4792,323.9
30.6458,-102.4375,322.4
30.6458,-102.3958,322.6
30.6458,-102.3542,323.3
30.6458,-102.3125,324.7
30.6458,-102.2708,324.9
30.6458,-102.2292,325.6
30.6458,-102.1875,328.2
30.6458,-102.1458,330.9
30.6458,-102.1042,332.2
30.6458,-102.0625,331.9
30.6458,-102.0208,331.5
30.6458,-101.9792,334.0
30.6458,-101.9375,335.1
30.6458,-101.8958,333.9
30.6458,-101.8542,331.5
30.6458,-101.8125,335.5
30.6458,-101.7708,334.8
30.6458,-101.7292,339.8
30.6458,-101.6875,343.0
30.6458,-101.6458,352.0
30.6458,-101.6042,362.8
30.6458,-101.5625,366.3
30.6458,-101.5208,371.6
30.6458,-101.4792,373.1
30.6458,-101.4375,375.8
30.6458,-101.3958,381.2
30.6458,-101.3542,387.2
30.6458,-101.3125,392.6
30.6042,-104.1042,365.5
30.6042,-104.0625,359.0
30.6042,-104.0208,350.1
30.6042,-103.9792,348.5
30.6042,-103.9375,347.0
30.6042,-103.8958,340.3
30.6042,-103.8542,334.4
30.6042,-103.8125,334.9
30.6042,-103.7708,344.9
30.6042,-103.7292,336.7
30.6042,-103.6875,339.5
30.6042,-103.6458,339.7
30.6042,-103.6042,340.5
30.6042,-103.5625,318.7
30.6042,-103.5208,308.9
30.6042,-103.4792,304.5
30.6042,-103.4375,300.2
30.6042,-103.3958,298.0
30.6042,-103.3542,296.4
30.6042,-103.3125,293.7
30.6042,-103.2708,297.1
30.6042,-103.2292,300.3
30.6042,-103.1875,303.2
30.6042,-103.1458,305.5
30.6042,-103.1042,307.2
30.6042,-103.0625,309.0
30.6042,-103.0208,309.2
30.6042,-102.9792,307.7
30.6042,-102.9375,310.7
30.6042,-102.8958,314.2
30.6042,-102.8542,311.1
30.6042,-102.8125,310.0
30.6042,-102.7708,311.6
30.6042,-102.7292,312.8
30.6042,-102.6875,314.0
30.6042,-102.6458,315.1
30.6042,-102.6042,314.9
30.6042,-102.5625,317.3
30.6042,-102.5208,321.1
30.6042,-102.4792,321.6
30.6042,-102.4375,321.6
30.6042,-102.3958,319.7
30.6042,-102.3542,321.3
30.6042,-102.3125,320.9
30.6042,-102.2708,321.4
30.6042,-102.2292,322.8
30.6042,-102.1875,322.8
30.6042,-102.1458,324.0
30.6042,-102.1042,325.4
30.6042,-102.0625,327.5
30.6042,-102.0208,329.8
30.6042,-101.9792,328.9
30.6042,-101.9375,334.5
30.6042,-101.8958,336.1
30.6042,-101.8542,336.4
30.6042,-101.8125,339.0
30.6042,-101.7708,339.5
30.6042,-101.7292,345.5
30.6042,-101.6875,346.2
30.6042,-101.6458,348.8
30.6042,-101.6042,359.8
30.6042,-101.5625,363.0
30.6042,-101.5208,367.0
30.6042,-101.4792,371.1
30.6042,-101.4375,376.8
30.6042,-101.3958,382.3
30.6042,-101.3542,388.1
30.6042,-101.3125,392.1
30.5625,-104.0625,351.5
30.5625,-104.0208,363.6
30.5625,-103.9792,346.8
30.5625,-103.9375,338.6
30.5625,-103.8958,336.4
30.5625,-103.8542,336.0
30.5625,-103.8125,340.0
30.5625,-103.7708,339.3
30.5625,-103.7292,341.7
30.5625,-103.6875,332.1
30.5625,-103.6458,328.1
30.5625,-103.6042,342.3
30.5625,-103.5625,332.0
30.5625,-103.5208,308.4
30.5625,-103.4792,309.3
30.5625,-103.4375,305.0
30.5625,-103.3958,299.2
30.5625,-103.3542,298.3
30.5625,-103.3125,298.1
30.5625,-103.2708,302.3
30.5625,-103.2292,308.5
30.5625,-103.1875,314.4
30.5625,-103.1458,314.7
30.5625,-103.1042,315.6
30.5625,-103.0625,314.2
30.5625,-103.0208,313.4
30.5625,-102.9792,313.2
30.5625,-102.9375,315.7
30.5625,-102.8958,316.8
30.5625,-102.8542,315.8
30.5625,-102.8125,316.5
30.5625,-102.7708,317.0
30.5625,-102.7292,317.3
30.5625,-102.6875,317.3
30.5625,-102.6458,317.5
30.5625,-102.6042,317.2
30.5625,-102.5625,317.6
30.5625,-102.5208,321.1
30.5625,-102.4792,319.2
30.5625,-102.4375,319.0
30.5625,-102.3958,318.3
30.5625,-102.3542,317.5
30.5625,-102.3125,317.5
30.5625,-102.2708,319.5
30.5625,-102.2292,320.4
30.5625,-102.1875,322.4
30.5625,-102.1458,323.6
30.5625,-102.1042,325.1
30.5625,-102.0625,327.0
30.5625,-102.0208,327.7
30.5625,-101.9792,326.9
30.5625,-101.9375,329.7
30.5625,-101.8958,329.4
30.5625,-101.8542,336.8
30.5625,-101.8125,340.9
30.5625,-101.7708,342.4
30.5625,-101.7292,341.9
30.5625,-101.6875,345.2
30.5625,-101.6458,348.4
30.5625,-101.6042,355.5
30.5625,-101.5625,362.3
30.5625,-101.5208,364.4
30.5625,-101.4792,367.6
30.5625,-101.4375,375.1
30.5625,-101.3958,380.8
30.5625,-101.3542,385.3
30.5625,-101.3125,389.0
30.5625,-101.2708,394.5
30.5208,-104.0208,340.3
30.5208,-103.9792,338.2
30.5208,-103.9375,335.2
30.5208,-103.8958,335.4
30.5208,-103.8542,335.6
30.5208,-103.8125,335.4
30.5208,-103.7708,334.4
30.5208,-103.7292,336.5
30.5208,-103.6875,324.5
30.5208,-103.6458,318.6
30.5208,-103.6042,318.1
30.5208,-103.5625,312.4
30.5208,-103.5208,309.0
30.5208,-103.4792,312.6
30.5208,-103.4375,308.8
30.5208,-103.3958,302.7
30.5208,-103.3542,302.4
30.5208,-103.3125,302.9
30.5208,-103.2708,306.5
30.5208,-103.2292,314.4
30.5208,-103.1875,322.0
30.5208,-103.1458,324.3
30.5208,-103.1042,324.6
30.5208,-103.0625,322.4
30.5208,-103.0208,321.3
30.5208,-102.9792,323.0
30.5208,-102.9375,323.6
30.5208,-102.8958,322.9
30.5208,-102.8542,322.0
30.5208,-102.8125,323.1
30.5208,-102.7708,325.9
30.5208,-102.7292,323.2
30.5208,-102.6875,321.3
30.5208,-102.6458,321.0
30.5208,-102.6042,321.9
30.5208,-102.5625,320.8
30.5208,-102.5208,322.6
30.5208,-102.4792,320.0
30.5208,-102.4375,320.0
30.5208,-102.3958,321.1
30.5208,-102.3542,320.1
30.5208,-102.3125,318.8
30.5208,-102.2708,319.8
30.5208,-102.2292,319.5
30.5208,-102.1875,322.4
30.5208,-102.1458,323.9
30.5208,-102.1042,324.6
30.5208,-102.0625,324.7
30.5208,-102.0208,324.7
30.5208,-101.9792,325.4
30.5208,-101.9375,328.2
30.5208,-101.8958,326.8
30.5208,-101.8542,331.6
30.5208,-101.8125,336.8
30.5208,-101.7708,340.9
30.5208,-101.7292,342.6
30.5208,-101.6875,343.5
30.5208,-101.6458,349.4
30.5208,-101.6042,355.2
30.5208,-101.5625,359.1
30.5208,-101.5208,362.0
30.5208,-101.4792,365.3
30.5208,-101.4375,372.8
30.5208,-101.3958,378.2
30.5208,-101.3542,382.7
30.4792,-103.9375,338.3
30.4792,-103.8958,335.7
30.4792,-103.8542,344.7
30.4792,-103.8125,338.9
30.4792,-103.7708,329.4
30.4792,-103.7292,324.7
30.4792,-103.6875,320.6
30.4792,-103.6458,318.0
30.4792,-103.6042,316.0
30.4792,-103.5625,315.9
30.4792,-103.5208,320.9
30.4792,-103.4792,311.3
30.4792,-103.4375,311.7
30.4792,-103.3958,310.7
30.4792,-103.3542,309.0
30.4792,-103.3125,308.2
30.4792,-103.2708,316.8
30.4792,-103.2292,326.2
30.4792,-103.1875,334.1
30.4792,-103.1458,337.4
30.4792,-103.1042,334.0
30.4792,-103.0625,335.1
30.4792,-103.0208,329.6
30.4792,-102.9792,332.5
30.4792,-102.9375,332.3
30.4792,-102.8958,328.5
30.4792,-102.8542,327.4
30.4792,-102.8125,329.8
30.4792,-102.7708,327.3
30.4792,-102.7292,323.6
30.4792,-102.6875,326.8
30.4792,-102.6458,323.9
30.4792,-102.1875,321.8
30.4792,-102.1458,323.4
30.4792,-102.1042,323.7
30.4792,-102.0625,324.2
30.4792,-102.0208,324.6
30.4792,-101.9792,324.1
30.4792,-101.9375,327.7
30.4792,-101.8958,329.0
30.4792,-101.8542,328.5
30.4792,-101.8125,332.0
30.4792,-101.7708,337.6
30.4792,-101.7292,337.5
30.4792,-101.6875,341.9
30.4792,-101.6458,348.3
30.4792,-101.6042,352.6
30.4792,-101.5625,358.2
30.4792,-101.5208,361.5
30.4792,-101.4792,363.8
30.4792,-101.4375,369.6
30.4792,-101.3958,374.9
30.4375,-103.8958,344.7
30.4375,-103.8542,338.5
30.4375,-103.8125,343.0
30.4375,-103.7708,338.1
30.4375,-103.7292,332.8
30.4375,-103.6875,323.5
30.4375,-103.6458,319.5
30.4375,-103.6042,320.6
30.4375,-103.5625,324.7
30.4375,-103.5208,320.5
30.4375,-103.4792,316.0
30.4375,-103.4375,319.4
30.4375,-103.3958,319.8
30.4375,-103.3542,320.5
30.4375,-103.3125,330.1
30.4375,-103.2708,340.7
30.4375,-103.2292,338.4
30.4375,-103.1875,346.7
30.4375,-103.1458,351.6
30.4375,-103.1042,352.9
30.4375,-103.0625,345.3
30.4375,-103.0208,343.3
30.4375,-102.9375,336.9
30.4375,-102.8958,335.3
30.4375,-102.8542,334.4
30.4375,-102.8125,331.5
30.4375,-102.7708,329.4
30.4375,-102.7292,327.6
30.4375,-102.1042,323.3
30.4375,-102.0625,322.5
30.4375,-102.0208,322.9
30.4375,-101.9792,323.6
30.4375,-101.9375,324.7
30.4375,-101.8958,326.8
30.4375,-101.8542,328.0
30.4375,-101.8125,331.1
30.4375,-101.7708,334.1
30.4375,-101.7292,335.0
30.4375,-101.6875,341.1
30.4375,-101.6458,346.9
30.4375,-101.6042,351.5
30.4375,-101.5625,356.2
30.4375,-101.5208,359.8
30.4375,-101.4792,363.1
30.4375,-101.4375,368.8
30.4375,-101.3958,374.4
30.4375,-101.3542,380.8
30.3958,-103.8125,352.9
30.3958,-103.7708,346.7
30.3958,-103.7292,337.9
30.3958,-103.6875,327.3
30.3958,-103.6458,325.3
30.3958,-103.6042,326.6
30.3958,-103.5625,328.1
30.3958,-103.5208,326.7
30.3958,-103.4792,325.6
30.3958,-103.4375,335.1
30.3958,-103.3958,333.2
30.3958,-103.3542,335.5
30.3958,-103.3125,359.8
30.3958,-103.2708,351.0
30.3958,-103.1458,366.6
30.3958,-103.1042,362.6
30.3958,-102.8125,330.1
30.3958,-102.7708,328.0
30.3958,-102.7292,326.5
30.3958,-102.0208,321.2
30.3958,-101.9792,321.0
30.3958,-101.9375,321.1
30.3958,-101.8958,324.3
30.3958,-101.8542,326.8
30.3958,-101.8125,330.9
30.3958,-101.7708,332.6
30.3958,-101.7292,334.2
30.3958,-101.6875,338.6
30.3958,-101.6458,343.3
30.3958,-101.6042,349.5
30.3958,-101.5625,353.9
30.3958,-101.5208,358.4
30.3958,-101.4792,361.5
30.3958,-101.4375,367.5
30.3958,-101.3958,371.9
30.3958,-101.3542,377.7
30.3542,-103.8125,340.8
30.3542,-103.7708,335.4
30.3542,-103.7292,335.9
30.3542,-103.6875,329.3
30.3542,-103.6458,330.8
30.3542,-103.6042,335.9
30.3542,-103.5625,343.9
30.3542,-103.5208,342.2
30.3542,-103.4792,335.0
30.3542,-103.4375,342.1
30.3542,-103.3958,344.3
30.3542,-103.3542,364.1
30.3542,-103.3125,369.9
30.3542,-101.8958,322.7
30.3542,-101.8542,324.8
30.3542,-101.8125,329.0
30.3542,-101.7708,331.6
30.3542,-101.7292,333.4
30.3542,-101.6875,336.9
30.3542,-101.6458,341.2
30.3542,-101.6042,347.0
30.3542,-101.5625,351.3
30.3542,-101.5208,356.2
30.3542,-101.4792,360.9
30.3542,-101.4375,365.3
30.3542,-101.3958,370.2
30.3542,-101.3542,374.8
30.3125,-103.8125,336.4
30.3125,-103.7708,337.6
30.3125,-103.7292,345.3
30.3125,-103.6875,341.1
30.3125,-103.6458,339.2
30.3125,-103.6042,343.0
30.3125,-103.5625,350.1
30.3125,-103.5208,359.7
30.3125,-103.4792,344.3
30.3125,-103.4375,353.0
30.3125,-101.8958,319.3
30.3125,-101.8542,321.3
30.3125,-101.8125,324.2
30.3125,-101.7708,327.5
30.3125,-101.7292,330.7
30.3125,-101.6875,335.4
30.3125,-101.6458,340.2
30.3125,-101.6042,346.5
30.3125,-101.5625,350.4
30.3125,-101.5208,355.7
30.3125,-101.4792,360.6
30.3125,-101.4375,365.1
30.3125,-101.3958,369.8
30.2708,-103.7708,344.9
30.2708,-103.6458,352.8
30.2708,-103.6042,353.9
30.2708,-103.5625,358.5
30.2708,-103.5208,370.7
30.2708,-101.8958,315.1
30.2708,-101.8542,318.0
30.2708,-101.8125,321.2
30.2708,-101.7708,325.5
30.2708,-101.7292,329.8
30.2708,-101.6875,334.5
30.2708,-101.6458,339.6
30.2708,-101.6042,345.0
30.2708,-101.5625,350.4
30.2708,-101.5208,354.8
30.2708,-101.4792,359.7
30.2708,-101.4375,364.2
30.2708,-101.3958,369.0
30.2708,-101.3542,373.8
30.2292,-101.8542,314.6
30.2292,-101.8125,319.4
30.2292,-101.7708,322.7
30.2292,-101.7292,328.3
30.2292,-101.6875,333.1
30.2292,-101.6458,339.4
30.2292,-101.6042,344.3
30.2292,-101.5625,350.6
30.2292,-101.5208,354.3
30.2292,-101.4792,358.1
30.2292,-101.4375,362.9
30.2292,-101.3958,367.3
30.2292,-101.3542,372.8
30.1875,-101.8125,318.2
30.1875,-101.7708,322.1
30.1875,-101.7292,327.0
30.1875,-101.6875,331.7
30.1875,-101.6458,337.7
30.1875,-101.6042,344.0
30.1875,-101.5625,350.3
30.1875,-101.5208,353.0
30.1875,-101.4792,357.4
30.1875,-101.4375,361.5
30.1875,-101.3958,366.5
30.1875,-101.3542,371.4
30.1458,-101.7708,319.4
30.1458,-101.7292,323.9
30.1458,-101.6875,328.8
30.1458,-101.6458,336.0
30.1458,-101.6042,340.7
30.1458,-101.5625,347.9
30.1458,-101.5208,352.4
30.1458,-101.4792,356.1
30.1458,-101.4375,359.7
30.1458,-101.3958,364.0
30.1458,-101.3542,369.7
30.1042,-101.7292,320.6
30.1042,-101.6875,324.8
30.1042,-101.6458,331.7
30.1042,-101.6042,337.8
30.1042,-101.5625,344.3
30.1042,-101.5208,349.5
30.1042,-101.4792,353.0
30.1042,-101.4375,358.0
30.1042,-101.3958,361.8
30.1042,-101.3542,367.3
30.1042,-101.3125,371.8
30.0625,-101.6458,329.4
30.0625,-101.6042,335.1
30.0625,-101.5625,341.0
30.0625,-101.5208,345.5
30.0625,-101.4792,350.5
30.0625,-101.4375,356.3
30.0625,-101.3958,359.7
30.0625,-101.3542,365.6
30.0625,-101.3125,369.9
30.0208,-101.6042,331.5
30.0208,-101.5625,336.8
30.0208,-101.5208,341.3
30.0208,-101.4792,346.5
30.0208,-101.4375,352.2
30.0208,-101.3958,357.5
30.0208,-101.3542,363.2
30.0208,-101.3125,367.4
30.0208,-101.2708,372.6
29.9792,-101.6042,328.0
29.9792,-101.5625,333.3
29.9792,-101.5208,337.6
29.9792,-101.4792,344.0
29.9792,-101.4375,349.3
29.9792,-101.3958,355.3
29.9792,-101.3542,360.6
29.9792,-101.3125,365.9
29.9792,-101.2708,370.9
29.9375,-101.6042,324.6
29.9375,-101.5625,329.9
29.9375,-101.5208,336.1
29.9375,-101.4792,341.6
29.9375,-101.4375,345.8
29.9375,-101.3958,352.3
29.9375,-101.3542,358.8
29.9375,-101.3125,363.7
29.9375,-101.2708,368.4
29.8958,-101.5625,327.2
29.8958,-101.5208,334.0
29.8958,-101.4792,339.0
29.8958,-101.4375,344.3
29.8958,-101.3958,350.2
29.8958,-101.3542,356.0
29.8958,-101.3125,361.1
29.8958,-101.2708,366.8
29.8958,-101.2292,372.8
29.8542,-101.4792,336.1
29.8542,-101.4375,341.8
29.8542,-101.3958,347.0
29.8542,-101.3542,353.3
29.8542,-101.3125,359.6
29.8542,-101.2708,365.1
29.8542,-101.2292,370.6
29.8542,-101.1875,379.4
29.8125,-101.4375,339.8
29.8125,-101.3958,345.3
29.8125,-101.3542,350.7
29.8125,-101.3125,357.1
29.8125,-101.2708,362.9
29.8125,-101.2292,368.6
29.8125,-101.1875,377.1
29.8125,-101.1458,385.8
29.7708,-101.3542,347.9
29.7708,-101.3125,355.5
29.7708,-101.2708,361.5
29.7708,-101.2292,367.3
29.7292,-101.3542,346.7
